ID	Location	Membrane	Nucleus	Cytoplasm	Extracellular	Mitochondrion	Cell_membrane	Endoplasmic_reticulum	Plastid	Golgi_apparatus	Lysosome/Vacuole	Peroxisome
P05231|secreted	Extracellular	0.0286	0.0004	0.0006	0.8426	0.0137	0.0006	0.1198	0.0005	0.0006	0.0212	0.0
Q8TAL6|secreted	Extracellular	0.0277	0.0055	0.011	0.5056	0.0174	0.005	0.2961	0.0009	0.0046	0.1537	0.0001
O95832|cell-envelope	Cell_membrane	0.9917	0.0	0.0	0.0	0.0004	0.9826	0.0068	0.0	0.0036	0.0067	0.0
O95471|cell-envelope	Cell_membrane	0.9831	0.0	0.0	0.0002	0.0006	0.974	0.0079	0.0	0.0053	0.012	0.0
Q99470|secreted	Extracellular	0.2102	0.0016	0.0133	0.4041	0.2347	0.0118	0.1595	0.1301	0.0042	0.0398	0.001
P39905|secreted	Extracellular	0.0006	0.0001	0.0001	0.9918	0.0002	0.0004	0.005	0.0	0.0001	0.0023	0.0
A6NJW9|cell-envelope	Cell_membrane	0.9869	0.0006	0.0001	0.0072	0.028	0.8825	0.0493	0.0002	0.0173	0.0109	0.0038
Q9NSA1|secreted	Extracellular	0.2139	0.024	0.0502	0.5579	0.0292	0.1003	0.1248	0.0054	0.0128	0.0948	0.0006
Q6UX39|secreted	Extracellular	0.0067	0.0036	0.0136	0.8469	0.1252	0.002	0.0018	0.0052	0.0001	0.0015	0.0001
O15520|secreted	Extracellular	0.1484	0.0125	0.006	0.648	0.1739	0.0331	0.0273	0.001	0.0268	0.0664	0.005
Q86WN2|secreted	Endoplasmic_reticulum	0.9278	0.0075	0.0079	0.0056	0.1407	0.0089	0.5289	0.0118	0.2735	0.0097	0.0054
Q96DA0|secreted	Lysosome/Vacuole	0.2663	0.0035	0.0231	0.2255	0.1131	0.0233	0.1802	0.0179	0.0161	0.3756	0.0217
Q6UQ28|cell-envelope	Endoplasmic_reticulum	0.9425	0.0039	0.0006	0.0011	0.0026	0.211	0.591	0.0007	0.104	0.0842	0.0008
P01033|secreted	Extracellular	0.0002	0.0	0.0001	0.9975	0.0001	0.0001	0.001	0.0	0.0	0.0012	0.0
P07766|cell-envelope	Cell_membrane	0.9963	0.0007	0.0001	0.0006	0.0012	0.7681	0.2112	0.0004	0.0122	0.0052	0.0003
O76093|secreted	Extracellular	0.0032	0.0074	0.0035	0.9653	0.0061	0.0017	0.0084	0.0	0.0003	0.0073	0.0
Q6X4U4|secreted	Extracellular	0.0007	0.0035	0.0002	0.9957	0.0003	0.0002	0.0	0.0	0.0	0.0	0.0
P08620|secreted	Extracellular	0.0025	0.0002	0.0025	0.9571	0.0048	0.0004	0.0263	0.0002	0.0	0.0085	0.0
Q13007|secreted	Mitochondrion	0.6228	0.0199	0.0316	0.053	0.3938	0.0099	0.331	0.0049	0.0891	0.037	0.0296
P60153|secreted	Mitochondrion	0.0539	0.2648	0.194	0.1264	0.3156	0.0089	0.0236	0.0112	0.0109	0.0431	0.0015
Q6UW01|secreted	Extracellular	0.0546	0.0004	0.0048	0.7648	0.0209	0.0021	0.0825	0.0013	0.005	0.1175	0.0008
A6NC86|secreted	Extracellular	0.0	0.0004	0.0036	0.993	0.0003	0.0	0.0	0.0	0.0	0.0027	0.0
Q7Z5L0|secreted	Extracellular	0.0	0.0	0.0001	0.9889	0.0	0.0001	0.0009	0.0	0.0	0.01	0.0
O14669|cell-envelope	Cell_membrane	0.9982	0.0	0.0	0.003	0.0005	0.9237	0.0703	0.0	0.0016	0.0008	0.0
A8K4G0|cell-envelope	Cell_membrane	0.9877	0.0002	0.0	0.0035	0.0012	0.7593	0.1706	0.0001	0.053	0.0119	0.0002
Q07507|secreted	Extracellular	0.0001	0.0	0.0001	0.9902	0.0001	0.0	0.0009	0.0	0.0	0.0087	0.0
Q9NTU7|secreted	Extracellular	0.079	0.0008	0.0033	0.4723	0.0094	0.0106	0.2661	0.0028	0.0069	0.2267	0.0012
Q8NDX9|secreted	Extracellular	0.1326	0.0154	0.028	0.7569	0.0181	0.0433	0.0981	0.0001	0.0059	0.0327	0.0014
P02753|secreted	Extracellular	0.0018	0.0	0.0006	0.8792	0.0008	0.0005	0.0591	0.0	0.0	0.0598	0.0
O14931|cell-envelope	Cell_membrane	0.8755	0.0	0.0	0.1094	0.0046	0.8088	0.0747	0.0	0.0011	0.001	0.0002
A8MXK1|cell-envelope	Cell_membrane	0.9966	0.0012	0.0	0.0006	0.0016	0.9159	0.0515	0.0	0.021	0.0078	0.0003
Q8IZJ0|secreted	Extracellular	0.134	0.0166	0.0363	0.6617	0.153	0.0137	0.0582	0.0055	0.0066	0.048	0.0004
P20809|secreted	Extracellular	0.0519	0.0011	0.0057	0.9252	0.0232	0.0088	0.0179	0.0002	0.0019	0.0149	0.001
Q9NS71|secreted	Extracellular	0.13	0.002	0.0041	0.4765	0.0178	0.0108	0.2011	0.0051	0.0537	0.2287	0.0002
P80188|secreted	Extracellular	0.0002	0.0	0.0005	0.9275	0.0002	0.0001	0.0509	0.0	0.0	0.0207	0.0
Q6UXH0|secreted	Extracellular	0.0002	0.0	0.0003	0.9806	0.0009	0.0	0.0172	0.0	0.0	0.0008	0.0
Q9H106|secreted	Extracellular	0.2236	0.0014	0.0014	0.7121	0.0014	0.1662	0.0304	0.0	0.0129	0.0737	0.0003
O75596|secreted	Extracellular	0.0001	0.0001	0.0005	0.9873	0.0002	0.0004	0.0055	0.0	0.0	0.006	0.0
Q8IZI9|secreted	Extracellular	0.1651	0.0076	0.0289	0.7656	0.1353	0.0176	0.0117	0.0118	0.004	0.0174	0.0002
O75594|secreted	Extracellular	0.0524	0.0016	0.0108	0.8862	0.0735	0.0034	0.009	0.0	0.0002	0.0069	0.0084
P06850|secreted	Extracellular	0.0103	0.0005	0.0005	0.9636	0.0152	0.0042	0.0121	0.0	0.0014	0.0023	0.0
P05019|secreted	Extracellular	0.0457	0.0396	0.0101	0.8438	0.0901	0.0063	0.0015	0.0008	0.0012	0.0066	0.0
Q6UXZ3|cell-envelope	Cell_membrane	0.9991	0.0	0.0	0.0001	0.0001	0.9598	0.0383	0.0	0.0012	0.0002	0.0001
O95998|secreted	Extracellular	0.0254	0.0024	0.0029	0.8802	0.0056	0.0115	0.0478	0.0001	0.0057	0.0437	0.0001
Q8N1E2|secreted	Extracellular	0.0001	0.0	0.0001	0.9952	0.0001	0.0	0.0026	0.0	0.0	0.0021	0.0
Q96FX8|cell-envelope	Cell_membrane	0.9455	0.0	0.0	0.0001	0.0001	0.6582	0.0554	0.0	0.1519	0.1343	0.0
A0A2R8YFM6|secreted	Extracellular	0.0344	0.0345	0.0564	0.5038	0.0093	0.0207	0.141	0.0003	0.0147	0.2185	0.0008
Q6JVE5|secreted	Extracellular	0.0106	0.0004	0.0034	0.8566	0.0219	0.001	0.0652	0.0001	0.0004	0.0506	0.0003
Q7Z4R8|secreted	Extracellular	0.2213	0.0003	0.0011	0.5557	0.0007	0.0859	0.2198	0.0001	0.017	0.1194	0.0
Q9BZM1|secreted	Extracellular	0.0	0.0	0.0	0.9982	0.0	0.0	0.0001	0.0	0.0	0.0015	0.0
Q8N907|secreted	Extracellular	0.0002	0.0	0.0001	0.9987	0.0007	0.0001	0.0001	0.0	0.0	0.0003	0.0
Q9NPF7|secreted	Extracellular	0.0031	0.0005	0.001	0.9859	0.007	0.0018	0.0022	0.0	0.0001	0.0015	0.0
Q9BSG0|secreted	Extracellular	0.0435	0.0002	0.0052	0.7491	0.0026	0.0015	0.101	0.0001	0.0001	0.14	0.0002
O95445|secreted	Extracellular	0.0307	0.0014	0.0066	0.7839	0.0091	0.0073	0.1101	0.0001	0.007	0.0742	0.0002
Q6JVE6|secreted	Extracellular	0.0607	0.0002	0.0041	0.8997	0.052	0.0009	0.0384	0.0	0.0017	0.0029	0.0001
Q49AH0|secreted	Extracellular	0.0034	0.0003	0.0012	0.9436	0.005	0.0001	0.0445	0.0	0.0	0.0051	0.0
Q96SL4|secreted	Extracellular	0.0062	0.0003	0.0209	0.8697	0.0143	0.0007	0.0614	0.0021	0.0	0.029	0.0016
Q8IV16|cell-envelope	Cell_membrane	0.9238	0.0002	0.0	0.0705	0.0007	0.8729	0.0453	0.0	0.0091	0.0013	0.0001
Q6UWW0|secreted	Extracellular	0.0023	0.0001	0.0042	0.7331	0.0006	0.0003	0.166	0.0001	0.0	0.0955	0.0
O60565|secreted	Extracellular	0.0	0.0	0.0	0.9997	0.0001	0.0	0.0	0.0	0.0	0.0001	0.0
A0A2R8YFL7|secreted	Extracellular	0.1864	0.1068	0.1747	0.3059	0.0628	0.023	0.2588	0.0017	0.0149	0.0369	0.0144
Q6P0A1|secreted	Extracellular	0.001	0.0001	0.0005	0.9432	0.0008	0.0001	0.047	0.0	0.0	0.0082	0.0
Q9H1M3|secreted	Extracellular	0.0087	0.0477	0.1123	0.6102	0.1987	0.0087	0.0086	0.0007	0.0042	0.0088	0.0001
P55145|secreted	Extracellular	0.0067	0.0006	0.0026	0.8987	0.0329	0.0001	0.0554	0.0001	0.0004	0.0092	0.0001
P09693|cell-envelope	Cell_membrane	0.9869	0.0001	0.0001	0.0034	0.0029	0.7299	0.2335	0.0002	0.018	0.0117	0.0002
P0CG01|secreted	Extracellular	0.0573	0.0039	0.0211	0.6561	0.0407	0.0096	0.1332	0.0018	0.0044	0.1262	0.003
P01275|secreted	Extracellular	0.0069	0.0002	0.0008	0.9334	0.0019	0.0002	0.0595	0.0001	0.0001	0.0041	0.0
P01344|secreted	Extracellular	0.0	0.0	0.0	0.9998	0.0001	0.0	0.0	0.0	0.0	0.0001	0.0
P55808|cell-envelope	Cell_membrane	0.9374	0.0	0.0	0.0518	0.0001	0.9459	0.0013	0.0	0.0002	0.0006	0.0
P09466|secreted	Extracellular	0.0008	0.0004	0.0019	0.9517	0.0019	0.0001	0.0349	0.0001	0.0	0.009	0.0
K9M1U5|secreted	Extracellular	0.0965	0.0078	0.0195	0.7174	0.2306	0.014	0.0048	0.0002	0.0026	0.0011	0.002
Q9UKY0|cell-envelope	Endoplasmic_reticulum	0.923	0.0001	0.0001	0.0551	0.0017	0.2042	0.6007	0.0	0.0956	0.0417	0.0006
O95994|secreted	Extracellular	0.0054	0.0001	0.001	0.71	0.0014	0.0004	0.2652	0.0	0.0	0.0217	0.0
Q6UW15|secreted	Extracellular	0.0	0.0	0.0	0.9968	0.0	0.0	0.0001	0.0	0.0	0.0031	0.0
Q969H8|secreted	Extracellular	0.0074	0.0004	0.0101	0.6683	0.0098	0.001	0.2419	0.0062	0.0001	0.0613	0.0009
Q6UWF9|secreted	Extracellular	0.0583	0.0008	0.005	0.7734	0.1561	0.0008	0.0608	0.0001	0.0002	0.0028	0.0
Q5SV17|cell-envelope	Endoplasmic_reticulum	0.8656	0.0101	0.006	0.0802	0.0254	0.1969	0.6022	0.0017	0.0304	0.0321	0.015
Q9UMX5|secreted	Extracellular	0.0307	0.0029	0.0083	0.3746	0.0386	0.0024	0.2468	0.005	0.0222	0.2987	0.0005
Q9NPH9|secreted	Extracellular	0.0615	0.0021	0.0015	0.881	0.073	0.0092	0.0195	0.0004	0.0041	0.009	0.0001
Q9HCT0|secreted	Mitochondrion	0.1357	0.0101	0.0253	0.4644	0.4655	0.0087	0.0144	0.0	0.0064	0.005	0.0003
Q9NY56|secreted	Extracellular	0.0022	0.0007	0.0103	0.8493	0.0045	0.0003	0.0952	0.0007	0.0002	0.0388	0.0
Q9NPH6|secreted	Extracellular	0.0007	0.0002	0.0033	0.9586	0.0024	0.0001	0.0254	0.0001	0.0001	0.0098	0.0
Q9H772|secreted	Extracellular	0.0015	0.0001	0.0001	0.9902	0.001	0.0031	0.0022	0.0	0.001	0.0023	0.0
P21246|secreted	Extracellular	0.0013	0.0739	0.0617	0.7881	0.02	0.0005	0.0471	0.0	0.0016	0.007	0.0
P41159|secreted	Extracellular	0.1357	0.0004	0.0037	0.6294	0.0097	0.0026	0.3272	0.0002	0.0006	0.0258	0.0003
O60844|secreted	Extracellular	0.0002	0.0	0.0001	0.9921	0.0006	0.0	0.0032	0.0	0.0	0.0039	0.0
Q8NHV5|cell-envelope	Cell_membrane	0.9079	0.0	0.0	0.0021	0.0011	0.6857	0.0906	0.0003	0.0723	0.1478	0.0
O15496|secreted	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P0DN87|secreted	Extracellular	0.0001	0.0	0.0001	0.9988	0.0	0.0001	0.0005	0.0	0.0	0.0005	0.0
P0DN86|secreted	Extracellular	0.0	0.0	0.0	0.9996	0.0	0.0	0.0002	0.0	0.0	0.0001	0.0
Q496H8|cell-envelope	Cell_membrane	0.7593	0.0076	0.0037	0.1578	0.0416	0.6586	0.054	0.0	0.0307	0.0382	0.0078
Q6EBC2|secreted	Extracellular	0.044	0.0058	0.0097	0.7554	0.036	0.0049	0.0905	0.0043	0.0033	0.09	0.0002
P20963|cell-envelope	Cell_membrane	0.9875	0.0051	0.0004	0.0154	0.0286	0.4551	0.4351	0.0036	0.0426	0.0102	0.0039
Q99969|secreted	Extracellular	0.0599	0.0144	0.0437	0.6161	0.2472	0.0171	0.0265	0.0007	0.0104	0.0227	0.0011
Q96PD4|secreted	Extracellular	0.0191	0.0011	0.0031	0.9337	0.0139	0.0102	0.0151	0.0002	0.0042	0.0184	0.0001
Q9HBE4|secreted	Extracellular	0.0052	0.0042	0.0007	0.9779	0.0061	0.001	0.0017	0.0	0.0017	0.0065	0.0
P04216|cell-envelope	Endoplasmic_reticulum	0.6339	0.0087	0.0038	0.2451	0.0112	0.1962	0.471	0.0008	0.0212	0.0392	0.0028
A0A1B0GTR0|secreted	Extracellular	0.0002	0.0	0.0	0.9994	0.0	0.0001	0.0002	0.0	0.0	0.0003	0.0
M5A8F1|secreted	Extracellular	0.0022	0.0025	0.0025	0.9724	0.0079	0.0003	0.0047	0.0	0.0002	0.0095	0.0
Q9Y6Y9|secreted	Extracellular	0.0013	0.0023	0.006	0.9726	0.0029	0.0009	0.0069	0.0001	0.0001	0.0082	0.0
P01591|secreted	Extracellular	0.0002	0.0001	0.0013	0.9897	0.0006	0.0001	0.002	0.0	0.0	0.0061	0.0
Q5W186|secreted	Extracellular	0.0023	0.0003	0.0005	0.937	0.0009	0.0004	0.0349	0.0	0.001	0.025	0.0
Q96QH8|secreted	Extracellular	0.0006	0.0	0.0012	0.995	0.0002	0.0001	0.0005	0.0003	0.0	0.0026	0.0
P10124|secreted	Extracellular	0.0085	0.0008	0.0012	0.6894	0.0076	0.0015	0.1407	0.0008	0.0282	0.1297	0.0
Q86WS3|secreted	Extracellular	0.0156	0.0044	0.0092	0.5362	0.0035	0.0014	0.3098	0.0001	0.0007	0.1347	0.0
Q99445|cell-envelope	Extracellular	0.225	0.0004	0.001	0.7435	0.0027	0.1138	0.0552	0.0024	0.001	0.0796	0.0004
Q9BYZ8|secreted	Extracellular	0.0003	0.0002	0.0008	0.9956	0.0019	0.0001	0.0002	0.0	0.0	0.0012	0.0
Q9H1E1|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q8N687|secreted	Extracellular	0.0034	0.0023	0.0069	0.9635	0.0202	0.0026	0.0017	0.0001	0.0003	0.0023	0.0
Q16552|secreted	Extracellular	0.0001	0.0	0.0001	0.9993	0.0001	0.0	0.0003	0.0	0.0	0.0002	0.0
Q8TDE3|secreted	Extracellular	0.0001	0.0	0.0001	0.9963	0.0002	0.0001	0.0008	0.0	0.0	0.0025	0.0
Q86XR5|cell-envelope	Cell_membrane	1.0	0.0	0.0	0.0	0.0	0.9998	0.0001	0.0	0.0001	0.0	0.0
Q5H8A3|secreted	Extracellular	0.0009	0.0005	0.0008	0.9888	0.0051	0.0001	0.0018	0.0	0.0005	0.0024	0.0
Q6UX46|secreted	Extracellular	0.0	0.0002	0.0006	0.9944	0.0044	0.0	0.0002	0.0	0.0	0.0002	0.0
Q5BIV9|cell-envelope	Cell_membrane	0.6353	0.0012	0.0013	0.315	0.0586	0.5289	0.0174	0.0001	0.0045	0.0708	0.0023
P01160|secreted	Extracellular	0.0001	0.0	0.0001	0.9973	0.0002	0.0	0.0018	0.0	0.0	0.0005	0.0
Q96NZ9|secreted	Extracellular	0.0006	0.0002	0.0006	0.9809	0.0019	0.0001	0.0111	0.0	0.0005	0.0047	0.0
O14960|secreted	Extracellular	0.0	0.0	0.0	0.9998	0.0001	0.0	0.0	0.0	0.0	0.0001	0.0
P61916|secreted	Extracellular	0.0002	0.0	0.0002	0.9344	0.0001	0.0002	0.0254	0.0	0.0002	0.0395	0.0
Q93091|secreted	Extracellular	0.0003	0.0001	0.0001	0.9991	0.0002	0.0001	0.0002	0.0	0.0	0.0002	0.0
P02724|cell-envelope	Cell_membrane	0.9892	0.0011	0.0001	0.0218	0.0138	0.6278	0.2897	0.0182	0.0166	0.0104	0.0006
Q7Z4W2|secreted	Extracellular	0.0002	0.0001	0.0009	0.9883	0.0004	0.0001	0.0015	0.0001	0.0	0.0086	0.0
Q6UWQ5|secreted	Extracellular	0.0002	0.0001	0.0013	0.9863	0.0005	0.0001	0.0017	0.0001	0.0	0.0099	0.0
P07492|secreted	Extracellular	0.0003	0.0003	0.0003	0.9939	0.0037	0.0001	0.0009	0.0	0.0003	0.0005	0.0
P04054|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O60896|cell-envelope	Cell_membrane	0.9841	0.0001	0.0	0.0034	0.0087	0.6926	0.2318	0.0002	0.0171	0.0446	0.0014
P56851|secreted	Extracellular	0.0186	0.0017	0.0037	0.5436	0.0115	0.0021	0.2568	0.0007	0.0063	0.1736	0.0001
Q14507|secreted	Extracellular	0.0883	0.0013	0.0172	0.5882	0.0405	0.0034	0.2438	0.0003	0.0032	0.0975	0.0046
P01034|secreted	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
Q96KX0|secreted	Extracellular	0.0	0.0	0.0001	0.9992	0.0	0.0	0.0001	0.0	0.0	0.0007	0.0
Q9UNK4|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9H114|secreted	Extracellular	0.0636	0.0085	0.0434	0.7994	0.0969	0.0255	0.0139	0.0	0.0035	0.0072	0.0018
O76096|secreted	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0	0.0	0.0	0.0002	0.0
P04141|secreted	Extracellular	0.0003	0.0	0.0001	0.9819	0.0004	0.0001	0.0128	0.0	0.0	0.0046	0.0
Q9NZK7|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9NPD7|cell-envelope	Cell_membrane	0.9814	0.0004	0.0006	0.0047	0.0057	0.7685	0.1336	0.0008	0.0404	0.0433	0.0022
P28325|secreted	Extracellular	0.0	0.0	0.0	0.9987	0.0	0.0	0.0008	0.0	0.0	0.0005	0.0
P01036|secreted	Extracellular	0.0	0.0	0.0001	0.9902	0.0	0.0	0.006	0.0	0.0	0.0036	0.0
P09228|secreted	Extracellular	0.0	0.0	0.0	0.9951	0.0	0.0	0.0034	0.0	0.0	0.0015	0.0
P01037|secreted	Extracellular	0.0	0.0	0.0	0.9976	0.0001	0.0	0.0016	0.0	0.0	0.0007	0.0
Q8N2G4|cell-envelope	Extracellular	0.2088	0.0015	0.0011	0.7352	0.0008	0.2297	0.0165	0.0	0.0064	0.0087	0.0
Q96LR4|secreted	Extracellular	0.0001	0.0016	0.0047	0.9912	0.0024	0.0	0.0	0.0	0.0	0.0	0.0
O94772|cell-envelope	Cell_membrane	0.6221	0.0	0.0	0.326	0.0002	0.569	0.0377	0.0	0.0014	0.0657	0.0
Q1L6U9|secreted	Extracellular	0.02	0.0027	0.0135	0.9347	0.0269	0.0065	0.0016	0.0	0.0016	0.0125	0.0
Q14641|secreted	Mitochondrion	0.1168	0.0057	0.0211	0.4446	0.4714	0.0124	0.0125	0.0017	0.0114	0.0178	0.0015
H3BQJ8|cell-envelope	Extracellular	0.2154	0.0004	0.0009	0.7952	0.0032	0.1763	0.0064	0.0	0.002	0.0156	0.0002
Q9H112|secreted	Extracellular	0.0105	0.0001	0.0006	0.9086	0.0029	0.0004	0.076	0.0	0.0006	0.0109	0.0
Q8WVF2|secreted	Extracellular	0.0094	0.0002	0.0002	0.898	0.005	0.0025	0.0611	0.0	0.007	0.0261	0.0
Q6UXS0|secreted	Extracellular	0.0012	0.0001	0.0006	0.9474	0.0005	0.0015	0.0193	0.0	0.0002	0.0302	0.0
Q9NRR1|secreted	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UIG4|secreted	Extracellular	0.0001	0.0021	0.0127	0.9333	0.0502	0.0002	0.0006	0.0004	0.0001	0.0004	0.0
Q99954|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P16860|secreted	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q7Z5A9|secreted	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O95868|cell-envelope	Cell_membrane	0.6819	0.0001	0.0002	0.3545	0.002	0.6028	0.0289	0.0	0.002	0.0093	0.0003
Q00604|secreted	Extracellular	0.0	0.0024	0.0032	0.9943	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P61366|secreted	Extracellular	0.0002	0.0	0.0001	0.9993	0.0004	0.0	0.0001	0.0	0.0	0.0	0.0
Q7Z5A8|secreted	Extracellular	0.0001	0.0001	0.0005	0.9983	0.0007	0.0	0.0001	0.0	0.0	0.0002	0.0
O00253|secreted	Extracellular	0.0	0.0	0.0	0.9997	0.0001	0.0	0.0001	0.0	0.0	0.0001	0.0
A0A075B6T7|cell-envelope	Mitochondrion	0.453	0.0302	0.0316	0.2028	0.3493	0.0392	0.1453	0.0007	0.1331	0.0649	0.0027
P03973|secreted	Extracellular	0.0	0.0	0.0001	0.9998	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q16553|cell-envelope	Cell_membrane	0.8952	0.0001	0.0001	0.0985	0.003	0.7522	0.1132	0.0001	0.0108	0.0205	0.0014
P35542|secreted	Extracellular	0.0258	0.002	0.0084	0.8657	0.1002	0.0024	0.0073	0.0002	0.0026	0.011	0.0002
Q17RF5|secreted	Extracellular	0.0001	0.0001	0.0001	0.9995	0.0001	0.0001	0.0	0.0	0.0	0.0001	0.0
P01225|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q6UXT8|secreted	Extracellular	0.0	0.0001	0.0002	0.9978	0.0018	0.0	0.0	0.0	0.0	0.0	0.0
Q9NRC9|secreted	Extracellular	0.0076	0.0011	0.0134	0.6197	0.0158	0.0032	0.076	0.012	0.0005	0.2582	0.0003
Q8WXA2|secreted	Extracellular	0.0001	0.0001	0.0006	0.9989	0.0001	0.0	0.0001	0.0	0.0	0.0002	0.0
O95867|cell-envelope	Cell_membrane	0.9989	0.0	0.0	0.0003	0.0	0.9942	0.0044	0.0	0.0009	0.0001	0.0
Q6UXB3|cell-envelope	Extracellular	0.4322	0.0002	0.0002	0.4973	0.0003	0.4304	0.0279	0.0	0.0137	0.03	0.0
Q6UXB1|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q6B9Z1|secreted	Extracellular	0.0006	0.011	0.014	0.9406	0.034	0.0001	0.0	0.0	0.0	0.0002	0.0
A0A0A6YYD4|cell-envelope	Extracellular	0.1338	0.0036	0.0065	0.6621	0.0805	0.013	0.1002	0.0017	0.0253	0.1054	0.0016
P22466|secreted	Extracellular	0.0001	0.0	0.0	0.9977	0.0006	0.0	0.0011	0.0	0.0	0.0005	0.0
Q99603|cell-envelope	Extracellular	0.0604	0.0017	0.0218	0.7633	0.1186	0.0021	0.0168	0.0465	0.0005	0.028	0.0007
Q96L11|secreted	Extracellular	0.2131	0.0025	0.0021	0.661	0.0223	0.0379	0.159	0.0007	0.0293	0.0848	0.0004
P0DJI9|secreted	Extracellular	0.007	0.0005	0.0037	0.8749	0.0958	0.0008	0.013	0.0002	0.001	0.0101	0.0
P0DJI8|secreted	Extracellular	0.0329	0.0006	0.0091	0.7535	0.107	0.0008	0.1034	0.001	0.0011	0.0231	0.0005
P09683|secreted	Extracellular	0.0001	0.0001	0.0004	0.9971	0.002	0.0	0.0004	0.0	0.0	0.0	0.0
A2RUU4|secreted	Extracellular	0.0	0.0	0.0001	0.9997	0.0002	0.0	0.0	0.0	0.0	0.0	0.0
A0A075B6W5|cell-envelope	Extracellular	0.0017	0.0	0.0001	0.9774	0.0001	0.0017	0.0067	0.0	0.0003	0.0138	0.0
Q9BUF7|cell-envelope	Cell_membrane	0.9811	0.001	0.0004	0.0512	0.0488	0.7048	0.1255	0.0181	0.0408	0.0088	0.0006
Q6UWQ7|secreted	Extracellular	0.0	0.0008	0.0013	0.9957	0.0022	0.0	0.0	0.0	0.0	0.0	0.0
Q765I0|secreted	Extracellular	0.0097	0.0001	0.0002	0.8088	0.0022	0.002	0.0749	0.0	0.0136	0.0983	0.0
P61769|secreted	Extracellular	0.0002	0.0001	0.0008	0.9713	0.0004	0.0	0.013	0.0	0.0	0.0143	0.0
Q6UXB2|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P04437|cell-envelope	Extracellular	0.0046	0.0008	0.0021	0.9383	0.0033	0.0025	0.0168	0.0001	0.0007	0.0355	0.0
A0A075B6R0|cell-envelope	Extracellular	0.0	0.0	0.0	0.9908	0.0	0.0	0.0013	0.0	0.0	0.0079	0.0
A0A0B4J1U4|cell-envelope	Extracellular	0.002	0.0	0.0	0.9609	0.0001	0.0001	0.0318	0.0	0.0001	0.0071	0.0
P03979|cell-envelope	Extracellular	0.0016	0.0	0.0	0.9588	0.0001	0.0	0.0339	0.0	0.0	0.0071	0.0
A0A0C4DH28|cell-envelope	Extracellular	0.0001	0.0	0.0001	0.9831	0.0	0.0	0.0027	0.0	0.0	0.014	0.0
A0A0C4DH27|cell-envelope	Extracellular	0.0006	0.0	0.0001	0.9772	0.0002	0.0	0.0154	0.0	0.0	0.0071	0.0
P61278|secreted	Extracellular	0.0003	0.0001	0.0002	0.9902	0.0094	0.0	0.0	0.0	0.0	0.0001	0.0
A0A0A6YYC5|cell-envelope	Extracellular	0.0256	0.0187	0.1143	0.6996	0.1316	0.002	0.0097	0.0043	0.0004	0.0171	0.0022
Q16568|secreted	Extracellular	0.0003	0.0	0.0001	0.9964	0.0001	0.0001	0.0013	0.0	0.0001	0.002	0.0
A0JD32|cell-envelope	Extracellular	0.0001	0.0	0.0	0.9995	0.0001	0.0	0.0001	0.0	0.0	0.0002	0.0
A0A0B4J264|cell-envelope	Extracellular	0.0002	0.0001	0.0003	0.9985	0.0004	0.0	0.0003	0.0	0.0	0.0003	0.0
A0A0A6YYK7|cell-envelope	Extracellular	0.0073	0.0025	0.006	0.9018	0.0139	0.0006	0.0492	0.0003	0.0003	0.0255	0.0
P01215|secreted	Extracellular	0.0062	0.0019	0.0082	0.9798	0.001	0.0029	0.0004	0.0	0.0013	0.0045	0.0
A0A087WV62|cell-envelope	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0001	0.0	0.0	0.0001	0.0
A0A584|cell-envelope	Extracellular	0.0013	0.0	0.0002	0.9629	0.0005	0.0008	0.0245	0.0	0.0001	0.011	0.0
