ID	Location	Membrane	Nucleus	Cytoplasm	Extracellular	Mitochondrion	Cell_membrane	Endoplasmic_reticulum	Plastid	Golgi_apparatus	Lysosome/Vacuole	Peroxisome
P15391|cell-envelope	Cell_membrane	0.9994	0.0001	0.0	0.0002	0.0008	0.9619	0.0254	0.0001	0.0111	0.0003	0.0
O15245|cell-envelope	Cell_membrane	0.7901	0.0002	0.0002	0.0002	0.0044	0.5435	0.099	0.0002	0.0648	0.2869	0.0007
Q2L4Q9|secreted	Extracellular	0.0094	0.0001	0.0006	0.9729	0.0009	0.006	0.0056	0.0	0.0005	0.0133	0.0
Q8IVM8|cell-envelope	Endoplasmic_reticulum	0.9204	0.0002	0.0001	0.0	0.0056	0.2805	0.3451	0.0003	0.2291	0.1384	0.0008
Q96S37|cell-envelope	Cell_membrane	0.8019	0.0006	0.0009	0.001	0.0247	0.4004	0.1867	0.0019	0.1229	0.256	0.005
Q8WTV0|cell-envelope	Cell_membrane	0.9119	0.0005	0.0009	0.0178	0.014	0.5876	0.1732	0.001	0.0922	0.11	0.0028
P14784|cell-envelope	Cell_membrane	0.9975	0.0	0.0	0.0007	0.0	0.9827	0.0126	0.0	0.0038	0.0002	0.0
O43405|secreted	Extracellular	0.0028	0.0	0.0028	0.8415	0.0008	0.0014	0.0978	0.0001	0.0	0.0554	0.0002
Q9NSA0|cell-envelope	Cell_membrane	0.8075	0.0007	0.0005	0.0003	0.0418	0.4186	0.1494	0.0028	0.1166	0.2642	0.005
A0A087X179|cell-envelope	Cell_membrane	0.5546	0.1544	0.2226	0.0329	0.0159	0.4653	0.0418	0.0041	0.0341	0.0192	0.0096
B9A6J9|cell-envelope	Cell_membrane	0.5579	0.1521	0.2191	0.0319	0.0157	0.4736	0.0426	0.0039	0.0329	0.0175	0.0105
A0A087WVF3|cell-envelope	Cell_membrane	0.5565	0.1565	0.2173	0.0325	0.0156	0.4757	0.0391	0.0039	0.0319	0.018	0.0095
A0A087X1G2|cell-envelope	Cell_membrane	0.555	0.1588	0.2185	0.0333	0.0159	0.4689	0.0399	0.0041	0.0326	0.0181	0.0098
Q6DHY5|cell-envelope	Cell_membrane	0.5569	0.1556	0.218	0.0329	0.0161	0.4734	0.0392	0.0039	0.0333	0.0182	0.0094
A6NER0|cell-envelope	Cell_membrane	0.5575	0.1614	0.2138	0.0335	0.0159	0.4703	0.0398	0.0041	0.0325	0.0189	0.0098
Q8IZP1|cell-envelope	Cell_membrane	0.5559	0.166	0.2118	0.0335	0.0162	0.47	0.0389	0.0041	0.0313	0.018	0.0101
A0A087WXS9|cell-envelope	Cell_membrane	0.5574	0.1566	0.2172	0.0328	0.0159	0.472	0.0402	0.004	0.0336	0.0181	0.0096
Q86Y34|cell-envelope	Cell_membrane	0.9377	0.0003	0.0001	0.0055	0.0054	0.8134	0.0743	0.0003	0.0231	0.0774	0.0004
Q8IVW8|cell-envelope	Cell_membrane	0.9824	0.0008	0.0002	0.0	0.0144	0.9288	0.019	0.001	0.0074	0.0261	0.0024
P0C7X1|cell-envelope	Cell_membrane	0.5571	0.1582	0.2159	0.0324	0.0161	0.4752	0.0391	0.0038	0.0323	0.0174	0.0095
A6NDS4|cell-envelope	Cell_membrane	0.5559	0.1742	0.2075	0.0319	0.0171	0.4659	0.0397	0.0044	0.0313	0.0182	0.0098
Q9NQS3|cell-envelope	Cell_membrane	0.9989	0.0	0.0	0.0	0.0023	0.9859	0.0081	0.0001	0.0009	0.0027	0.0
Q6IPX1|cell-envelope	Cell_membrane	0.5559	0.166	0.2118	0.0335	0.0162	0.47	0.0389	0.0041	0.0313	0.018	0.0101
Q9Y694|cell-envelope	Cell_membrane	0.8317	0.0008	0.0007	0.0009	0.0505	0.3956	0.2405	0.0029	0.1013	0.1997	0.0071
Q96NZ8|secreted	Extracellular	0.0002	0.0	0.0001	0.9954	0.0001	0.001	0.0015	0.0	0.0001	0.0017	0.0
Q969I6|cell-envelope	Cell_membrane	0.9324	0.0001	0.0	0.0	0.0008	0.7197	0.1039	0.0	0.0397	0.1356	0.0001
Q8N0V4|secreted	Endoplasmic_reticulum	0.2113	0.001	0.0014	0.1731	0.0088	0.0064	0.5986	0.0004	0.0162	0.1938	0.0003
Q6UWF7|secreted	Golgi_apparatus	0.9601	0.0006	0.0004	0.0031	0.0093	0.0051	0.3183	0.0003	0.6529	0.0098	0.0002
Q8NEB7|secreted	Extracellular	0.016	0.0162	0.0107	0.9046	0.0074	0.0157	0.0256	0.0	0.0095	0.0102	0.0
Q969M2|cell-envelope	Cell_membrane	0.9867	0.0439	0.0104	0.0003	0.0092	0.7659	0.1523	0.0004	0.0115	0.0021	0.004
P43003|cell-envelope	Cell_membrane	0.6788	0.0001	0.0	0.0	0.0019	0.4979	0.0333	0.0001	0.024	0.442	0.0007
Q8TCC7|cell-envelope	Endoplasmic_reticulum	0.9494	0.0004	0.0002	0.0002	0.0854	0.2808	0.444	0.0013	0.111	0.0657	0.0109
Q96MK3|secreted	Golgi_apparatus	0.847	0.0002	0.0001	0.0493	0.0049	0.0028	0.1765	0.0	0.764	0.002	0.0
Q15758|cell-envelope	Lysosome/Vacuole	0.4558	0.0001	0.0005	0.0	0.012	0.3208	0.0062	0.0008	0.0056	0.6519	0.002
Q86Y22|cell-envelope	Cell_membrane	0.78	0.0	0.01	0.1364	0.0001	0.8203	0.0043	0.0	0.0025	0.0263	0.0
Q12836|cell-envelope	Cell_membrane	0.9948	0.0	0.0	0.0015	0.0001	0.9961	0.0016	0.0	0.0005	0.0002	0.0
Q6ZMH5|cell-envelope	Cell_membrane	0.9872	0.0002	0.0	0.0002	0.0031	0.9257	0.0528	0.0001	0.005	0.0122	0.0008
Q9NRM0|cell-envelope	Cell_membrane	0.8511	0.0001	0.0	0.0	0.0055	0.681	0.0406	0.0002	0.0337	0.2382	0.0008
Q9Y2I2|cell-envelope	Cell_membrane	0.9993	0.0	0.0	0.0002	0.0	0.9922	0.005	0.0	0.0024	0.0001	0.0
P05166|mitochondrion-matrix	Mitochondrion	0.2965	0.0001	0.0044	0.0017	0.8678	0.0002	0.0004	0.1148	0.0	0.0004	0.0103
P36021|cell-envelope	Cell_membrane	0.9894	0.0	0.0	0.0	0.001	0.9587	0.0146	0.0001	0.0065	0.0192	0.0
Q6SPF0|secreted	Cytoplasm	0.0161	0.426	0.5688	0.0001	0.0001	0.004	0.0	0.0002	0.0005	0.0003	0.0001
A6NL88|cell-envelope	Cell_membrane	0.7864	0.0066	0.0014	0.2377	0.0097	0.7223	0.0164	0.0007	0.0041	0.0008	0.0002
Q8WUG5|cell-envelope	Cell_membrane	0.9852	0.0001	0.0	0.0	0.0041	0.9485	0.0148	0.0005	0.01	0.0215	0.0004
Q9ULV1|cell-envelope	Cell_membrane	0.9062	0.0002	0.0001	0.0004	0.0074	0.7969	0.0338	0.0005	0.0127	0.1477	0.0004
Q8N135|secreted	Extracellular	0.4204	0.0066	0.0166	0.453	0.1285	0.0909	0.256	0.0203	0.0034	0.0175	0.0072
Q9P0J1|mitochondrion-matrix	Plastid	0.2381	0.0091	0.0398	0.002	0.4364	0.0008	0.0042	0.4841	0.0009	0.0041	0.0185
Q6UWY0|secreted	Extracellular	0.0315	0.0001	0.0007	0.6869	0.0084	0.0023	0.2764	0.0003	0.0002	0.0245	0.0001
Q13564|cell-envelope	Cell_membrane	0.5296	0.0339	0.2092	0.0068	0.0348	0.3282	0.0858	0.0127	0.0966	0.1611	0.0308
Q8N159|mitochondrion-matrix	Mitochondrion	0.5479	0.0058	0.0129	0.0258	0.7705	0.0417	0.0085	0.1246	0.0035	0.0025	0.0044
Q9BSA4|cell-envelope	Cell_membrane	0.9802	0.0002	0.0	0.0	0.0004	0.9206	0.0351	0.0	0.0116	0.032	0.0001
P36894|cell-envelope	Cell_membrane	0.9997	0.0	0.0	0.0	0.0	0.9864	0.01	0.0	0.0035	0.0001	0.0
Q8WWV6|cell-envelope	Cell_membrane	0.9999	0.0002	0.0	0.0	0.0002	0.9957	0.0034	0.0	0.0003	0.0	0.0
C9JL84|secreted	Extracellular	0.3651	0.0108	0.0109	0.6662	0.0164	0.1972	0.0325	0.0001	0.0458	0.0199	0.0004
Q2M3C6|cell-envelope	Cell_membrane	0.9588	0.0003	0.0	0.0	0.0001	0.724	0.1519	0.0	0.0218	0.1018	0.0
Q96CW9|cell-envelope	Cell_membrane	0.9994	0.0	0.0	0.0005	0.0	0.9908	0.0057	0.0	0.0028	0.0001	0.0
Q86TW2|secreted	Mitochondrion	0.9426	0.0013	0.0055	0.0074	0.4982	0.0045	0.3101	0.0007	0.1436	0.0033	0.0255
Q96P56|cell-envelope	Endoplasmic_reticulum	0.8159	0.0092	0.0019	0.0	0.0041	0.0956	0.3758	0.0001	0.2793	0.2321	0.0019
Q7RTT9|cell-envelope	Cell_membrane	0.8873	0.0001	0.0	0.0	0.0038	0.7213	0.0604	0.0001	0.0359	0.1773	0.001
P17658|cell-envelope	Cell_membrane	0.9919	0.0	0.0	0.0	0.0003	0.9755	0.0111	0.0	0.0028	0.0103	0.0
Q8N6U8|cell-envelope	Cell_membrane	0.9882	0.0003	0.0	0.0	0.001	0.8856	0.0573	0.0003	0.0304	0.0248	0.0002
Q9P2J9|mitochondrion-matrix	Plastid	0.2238	0.0004	0.0057	0.0001	0.3888	0.0001	0.0005	0.6002	0.0	0.0003	0.0039
Q8IZF4|cell-envelope	Cell_membrane	0.9524	0.0004	0.0001	0.0023	0.0069	0.7523	0.1377	0.0006	0.0232	0.076	0.0006
Q96I34|cell-envelope	Cell_membrane	0.5387	0.1433	0.248	0.0031	0.0023	0.5569	0.0031	0.0028	0.0292	0.011	0.0004
P78348|cell-envelope	Cell_membrane	0.999	0.0	0.0	0.0001	0.0003	0.9412	0.0546	0.0	0.003	0.0006	0.0
Q96KK3|cell-envelope	Cell_membrane	0.9917	0.0	0.0	0.0	0.0116	0.8828	0.0105	0.0758	0.0033	0.0147	0.0012
Q10713|mitochondrion-matrix	Mitochondrion	0.3284	0.0001	0.0012	0.0	0.9967	0.0	0.0	0.0017	0.0	0.0	0.0003
P04196|secreted	Extracellular	0.0003	0.0012	0.0006	0.9946	0.0	0.0034	0.0002	0.0	0.0	0.0001	0.0
Q9NQ76|secreted	Extracellular	0.0017	0.0004	0.0005	0.9671	0.0014	0.0019	0.0208	0.0	0.0015	0.0064	0.0
P07602|secreted	Extracellular	0.0028	0.0002	0.0022	0.8028	0.0012	0.0008	0.1437	0.0	0.0002	0.0488	0.0
P11168|cell-envelope	Cell_membrane	0.8672	0.0001	0.0	0.0	0.0024	0.6824	0.0468	0.0001	0.0397	0.2281	0.0004
P43005|cell-envelope	Lysosome/Vacuole	0.4595	0.0001	0.0001	0.0	0.0013	0.2999	0.0073	0.0001	0.0095	0.6813	0.0004
P05186|cell-envelope	Cell_membrane	0.6694	0.001	0.0025	0.2522	0.0038	0.5309	0.0951	0.0007	0.0011	0.1119	0.0009
Q8TAA9|cell-envelope	Endoplasmic_reticulum	0.9079	0.0533	0.0057	0.0	0.0061	0.3355	0.3963	0.0048	0.0649	0.116	0.0173
Q9C0H2|cell-envelope	Cell_membrane	0.9951	0.0001	0.0	0.0	0.0001	0.9726	0.0179	0.0	0.0041	0.0052	0.0
Q9HAT2|secreted	Extracellular	0.0215	0.0007	0.0068	0.8549	0.0025	0.0074	0.0664	0.0003	0.0002	0.0606	0.0002
Q86UE6|cell-envelope	Cell_membrane	1.0	0.0	0.0	0.0	0.0	0.9999	0.0001	0.0	0.0	0.0	0.0
Q16625|cell-envelope	Cell_membrane	0.9754	0.0001	0.0	0.0	0.0019	0.8896	0.0172	0.0001	0.0143	0.0765	0.0003
Q6NUJ1|secreted	Extracellular	0.0051	0.0005	0.0016	0.9717	0.0011	0.0039	0.0148	0.0	0.0001	0.0062	0.0
Q9ULK5|cell-envelope	Endoplasmic_reticulum	0.9492	0.0592	0.0036	0.0001	0.01	0.3248	0.4458	0.0039	0.0536	0.0608	0.0382
Q8TDB8|cell-envelope	Cell_membrane	0.9147	0.0	0.0	0.0	0.0016	0.8645	0.007	0.0001	0.0069	0.1196	0.0002
O95498|cell-envelope	Cell_membrane	0.7506	0.0024	0.002	0.0133	0.0036	0.5015	0.1464	0.0005	0.023	0.3062	0.0011
Q9UEW3|cell-envelope	Cell_membrane	0.9515	0.0	0.0001	0.0426	0.0005	0.8692	0.0025	0.0	0.0819	0.0031	0.0
O00295|secreted	Nucleus	0.1039	0.5374	0.3229	0.0022	0.0092	0.0792	0.0048	0.0021	0.0166	0.0078	0.0178
Q8TDN1|cell-envelope	Cell_membrane	0.9667	0.0014	0.0001	0.0	0.0071	0.8817	0.036	0.0017	0.0108	0.0574	0.0037
Q5T2W1|cell-envelope	Cell_membrane	0.5232	0.0531	0.2147	0.0084	0.0163	0.4865	0.0116	0.0182	0.0411	0.1299	0.0203
Q6ZTN6|cell-envelope	Cytoplasm	0.0306	0.1266	0.8123	0.0002	0.0228	0.0109	0.0014	0.0064	0.0108	0.0067	0.0018
Q5TF39|cell-envelope	Cell_membrane	0.7855	0.0017	0.0004	0.0004	0.0066	0.4583	0.1017	0.0014	0.0936	0.3341	0.0018
Q9NP81|mitochondrion-matrix	Mitochondrion	0.3872	0.0014	0.0049	0.0	0.9914	0.0004	0.0	0.0006	0.0	0.0	0.0012
A6NFA1|cell-envelope	Cell_membrane	0.9938	0.0001	0.0	0.0016	0.0002	0.9609	0.0323	0.0	0.0035	0.0015	0.0
Q6ZSM3|cell-envelope	Cell_membrane	0.9655	0.0	0.0	0.0	0.0019	0.8864	0.027	0.0	0.0313	0.0532	0.0002
O43300|cell-envelope	Cell_membrane	0.9944	0.001	0.0001	0.0004	0.001	0.8984	0.0602	0.0	0.0311	0.0076	0.0002
Q8TF71|cell-envelope	Cell_membrane	0.98	0.0	0.0	0.0	0.0005	0.9645	0.005	0.0	0.0028	0.0272	0.0
Q96PJ5|cell-envelope	Cell_membrane	0.9999	0.0	0.0	0.0	0.0	0.9995	0.0005	0.0	0.0	0.0	0.0
Q14439|cell-envelope	Cell_membrane	0.988	0.0002	0.0	0.0	0.0009	0.9262	0.0351	0.0	0.0135	0.0239	0.0002
P57773|cell-envelope	Cell_membrane	0.9719	0.0371	0.0083	0.0056	0.0106	0.7158	0.187	0.0003	0.0176	0.0067	0.011
Q4ZJI4|cell-envelope	Lysosome/Vacuole	0.7557	0.0005	0.0001	0.0001	0.0146	0.3117	0.1982	0.0005	0.1333	0.3382	0.0027
Q92536|cell-envelope	Cell_membrane	0.9232	0.0	0.0	0.0	0.0005	0.8367	0.0142	0.0	0.012	0.1365	0.0
Q8J025|cell-envelope	Cell_membrane	0.9995	0.0	0.0	0.0001	0.0014	0.8242	0.1648	0.0	0.0085	0.0008	0.0002
Q9H0C3|cell-envelope	Cell_membrane	0.8217	0.0003	0.0001	0.0	0.0009	0.3489	0.2575	0.0	0.1235	0.2686	0.0002
Q9UIX4|cell-envelope	Cell_membrane	0.9829	0.0003	0.0	0.0	0.0014	0.9179	0.0286	0.0001	0.0114	0.04	0.0003
O00481|cell-envelope	Cell_membrane	0.9729	0.0	0.0	0.0128	0.0025	0.7982	0.1611	0.0001	0.0019	0.0231	0.0003
O95497|cell-envelope	Cell_membrane	0.9185	0.0008	0.0006	0.0349	0.0017	0.8298	0.0395	0.0001	0.0047	0.0874	0.0004
Q8IVJ1|cell-envelope	Cell_membrane	0.7799	0.0	0.0	0.0	0.0026	0.6133	0.0163	0.0	0.0105	0.3569	0.0002
P22004|secreted	Extracellular	0.2454	0.0287	0.0074	0.6108	0.0696	0.1787	0.0363	0.0001	0.0395	0.0287	0.0002
Q13705|cell-envelope	Cell_membrane	1.0	0.0	0.0	0.0	0.0	0.9887	0.0112	0.0	0.0001	0.0	0.0
Q16515|cell-envelope	Cell_membrane	0.8538	0.0122	0.0127	0.0028	0.032	0.6206	0.1866	0.0008	0.0289	0.1002	0.0032
Q6PEZ8|secreted	Extracellular	0.0181	0.0032	0.0044	0.8525	0.0031	0.0131	0.0961	0.0003	0.0006	0.0266	0.0001
Q7L804|cell-envelope	Cytoplasm	0.0714	0.2779	0.6191	0.0012	0.0027	0.0436	0.004	0.0033	0.021	0.0194	0.0077
Q6PXP3|cell-envelope	Cell_membrane	0.9495	0.0	0.0	0.0	0.0008	0.9089	0.0113	0.0	0.0072	0.0716	0.0002
Q9NZK5|secreted	Extracellular	0.0944	0.0007	0.0028	0.5362	0.0061	0.005	0.2957	0.0018	0.0027	0.1485	0.0004
P0DTE8|secreted	Extracellular	0.0	0.0	0.0	0.9875	0.0	0.0	0.0021	0.0	0.0	0.0104	0.0
P19961|secreted	Extracellular	0.0	0.0	0.0	0.9895	0.0	0.0	0.001	0.0	0.0	0.0095	0.0
Q9UM01|cell-envelope	Cell_membrane	0.9434	0.0	0.0	0.0	0.0004	0.8681	0.0129	0.0	0.0126	0.106	0.0
P0DTE7|secreted	Extracellular	0.0	0.0	0.0	0.9875	0.0	0.0	0.0021	0.0	0.0	0.0104	0.0
P0DUB6|secreted	Extracellular	0.0	0.0	0.0	0.9875	0.0	0.0	0.0021	0.0	0.0	0.0104	0.0
P48547|cell-envelope	Cell_membrane	0.9876	0.0006	0.0	0.0	0.0042	0.8513	0.0912	0.0004	0.0209	0.0305	0.001
Q7RTX9|cell-envelope	Cell_membrane	0.9327	0.0	0.0	0.0	0.0004	0.8597	0.0177	0.0	0.0159	0.1063	0.0
Q7RTY1|cell-envelope	Cell_membrane	0.8815	0.0	0.0	0.0	0.0007	0.769	0.021	0.0	0.0243	0.185	0.0001
Q8N9M5|cell-envelope	Cell_membrane	0.7494	0.0768	0.0933	0.0306	0.1854	0.4236	0.028	0.0403	0.0255	0.0112	0.0852
Q96LA5|cell-envelope	Cell_membrane	0.9952	0.0	0.0	0.0005	0.0003	0.9866	0.0106	0.0	0.0007	0.0011	0.0
Q99542|secreted	Extracellular	0.0009	0.0	0.0005	0.9706	0.0002	0.0007	0.0094	0.0	0.0	0.0185	0.0
Q9Y6M5|cell-envelope	Cell_membrane	0.988	0.0001	0.0	0.0001	0.0005	0.9563	0.0195	0.0	0.0095	0.0141	0.0
Q8NFQ6|secreted	Endoplasmic_reticulum	0.3449	0.0059	0.0269	0.3378	0.0299	0.0323	0.4816	0.0034	0.0057	0.0722	0.0042
P51451|cell-envelope	Cell_membrane	0.6805	0.0763	0.1361	0.0073	0.0258	0.5166	0.0851	0.0032	0.102	0.0373	0.0103
P32297|cell-envelope	Cell_membrane	0.9691	0.0012	0.0002	0.0007	0.0006	0.8861	0.0626	0.0	0.0148	0.0336	0.0001
P36896|cell-envelope	Cell_membrane	0.9984	0.0001	0.0	0.0002	0.0008	0.9758	0.0206	0.0001	0.0009	0.0012	0.0004
Q9NY37|cell-envelope	Cell_membrane	0.999	0.0	0.0	0.0	0.0001	0.9519	0.0429	0.0	0.0038	0.0014	0.0
Q86V40|cell-envelope	Cell_membrane	0.9249	0.0019	0.0002	0.0522	0.0003	0.6882	0.1724	0.0	0.0353	0.0493	0.0002
Q99624|cell-envelope	Cell_membrane	0.9592	0.0	0.0	0.0	0.0004	0.886	0.0184	0.0	0.0193	0.0758	0.0001
A6NFX1|cell-envelope	Cell_membrane	0.9049	0.0001	0.0001	0.0	0.0101	0.8447	0.0127	0.0004	0.0122	0.1178	0.0017
Q18PE1|cell-envelope	Cytoplasm	0.1334	0.211	0.6267	0.005	0.0004	0.1275	0.0142	0.0002	0.0058	0.0032	0.006
P36897|cell-envelope	Cell_membrane	0.887	0.0	0.0001	0.0472	0.0012	0.7466	0.1451	0.0	0.008	0.0516	0.0001
P37023|cell-envelope	Cell_membrane	0.9999	0.0	0.0	0.0001	0.0	0.9957	0.0039	0.0	0.0003	0.0	0.0
Q9Y264|secreted	Extracellular	0.004	0.0004	0.0009	0.9431	0.0017	0.0016	0.0277	0.0	0.0004	0.0242	0.0
Q6GTS8|secreted	Endoplasmic_reticulum	0.3182	0.0007	0.0017	0.2156	0.0109	0.0139	0.6675	0.0021	0.0159	0.0713	0.0003
O00238|cell-envelope	Cell_membrane	0.9983	0.0098	0.0007	0.0	0.0011	0.9464	0.0259	0.0002	0.0125	0.001	0.0024
P22732|cell-envelope	Cell_membrane	0.8251	0.0001	0.0001	0.0	0.0005	0.6415	0.0355	0.0	0.0342	0.288	0.0001
Q52LD8|cell-envelope	Cell_membrane	0.7146	0.1931	0.112	0.0089	0.0238	0.5138	0.0331	0.0045	0.0715	0.0339	0.0054
O94919|secreted	Endoplasmic_reticulum	0.8212	0.0004	0.0003	0.02	0.0107	0.3584	0.417	0.0006	0.0318	0.1587	0.0021
Q6PIU1|cell-envelope	Cell_membrane	0.9689	0.0001	0.0	0.0	0.0014	0.9199	0.0169	0.0001	0.0048	0.0566	0.0002
Q9H336|secreted	Extracellular	0.0045	0.0035	0.0059	0.9726	0.0055	0.0036	0.0028	0.0	0.0008	0.005	0.0004
P53985|cell-envelope	Cell_membrane	0.9917	0.0	0.0	0.0	0.0008	0.9601	0.0142	0.0	0.0071	0.0177	0.0001
Q9Y5X9|secreted	Extracellular	0.0198	0.0022	0.0054	0.8289	0.0018	0.0197	0.0949	0.0004	0.0005	0.0461	0.0001
P11150|secreted	Extracellular	0.0635	0.0015	0.0014	0.7305	0.0008	0.0354	0.1813	0.0001	0.0009	0.0481	0.0001
P59901|cell-envelope	Cell_membrane	0.9562	0.0039	0.0011	0.0247	0.0046	0.7497	0.1525	0.0003	0.0478	0.015	0.0004
O60779|cell-envelope	Cell_membrane	0.8175	0.0001	0.0	0.0	0.0026	0.4044	0.1384	0.0001	0.1687	0.2855	0.0002
Q9BRR6|secreted	Endoplasmic_reticulum	0.2678	0.0007	0.0122	0.4019	0.0605	0.01	0.4058	0.0078	0.0211	0.0749	0.0052
Q9H0B8|secreted	Extracellular	0.0008	0.0007	0.0012	0.9924	0.0001	0.0014	0.0012	0.0	0.0001	0.003	0.0
P11169|cell-envelope	Cell_membrane	0.8678	0.0	0.0	0.0	0.0021	0.7862	0.013	0.0001	0.0104	0.1878	0.0004
Q6P988|secreted	Extracellular	0.0478	0.0019	0.0044	0.8225	0.0133	0.014	0.1191	0.0001	0.0021	0.0224	0.0002
Q9BYW1|cell-envelope	Cell_membrane	0.9058	0.0002	0.0001	0.0001	0.012	0.6931	0.0767	0.0001	0.0657	0.1494	0.0027
Q5MY95|cell-envelope	Cell_membrane	0.9435	0.0	0.0	0.002	0.0015	0.8128	0.0575	0.0	0.0139	0.1121	0.0001
Q6ZMJ2|cell-envelope	Cell_membrane	0.9911	0.0146	0.0016	0.0003	0.0032	0.8678	0.0826	0.0023	0.0218	0.0035	0.0023
Q8IZ08|cell-envelope	Cell_membrane	0.9994	0.0	0.0	0.0	0.0004	0.9978	0.001	0.0	0.0005	0.0003	0.0
O95965|secreted	Extracellular	0.0	0.0	0.0	0.9993	0.0	0.0	0.0	0.0	0.0	0.0007	0.0
Q504Y2|secreted	Golgi_apparatus	0.2917	0.0007	0.0006	0.4275	0.0078	0.0282	0.0391	0.0	0.4404	0.0557	0.0
P11597|secreted	Extracellular	0.0107	0.0014	0.0214	0.7297	0.0233	0.0008	0.1685	0.0048	0.0001	0.0499	0.0002
Q12805|secreted	Extracellular	0.0009	0.0	0.0	0.9991	0.0	0.0007	0.0001	0.0	0.0	0.0	0.0
Q86WK6|cell-envelope	Cell_membrane	0.9949	0.0001	0.0	0.0006	0.0001	0.8844	0.0718	0.0	0.0385	0.0045	0.0
Q9UHL4|secreted	Extracellular	0.0118	0.0001	0.0021	0.9326	0.0166	0.0038	0.0267	0.0001	0.0	0.0177	0.0003
P11166|cell-envelope	Cell_membrane	0.9369	0.0	0.0	0.0	0.0011	0.8408	0.0204	0.0	0.0157	0.1219	0.0001
Q9BQ31|cell-envelope	Cell_membrane	0.9156	0.0025	0.0005	0.0	0.0018	0.7592	0.0394	0.0005	0.0186	0.177	0.0005
P02675|secreted	Extracellular	0.0114	0.0	0.0	0.7857	0.0001	0.0021	0.0691	0.0	0.015	0.1279	0.0
O95841|secreted	Extracellular	0.0012	0.0001	0.0008	0.8948	0.0004	0.0007	0.0361	0.0	0.0001	0.0671	0.0
Q8NFT2|cell-envelope	Endoplasmic_reticulum	0.8631	0.0014	0.001	0.0001	0.0269	0.2738	0.3437	0.0019	0.1608	0.1751	0.0152
O75439|mitochondrion-matrix	Mitochondrion	0.2803	0.0002	0.0039	0.0001	0.9894	0.0002	0.0001	0.005	0.0	0.0	0.001
Q8WTR8|secreted	Extracellular	0.0017	0.0005	0.0005	0.9981	0.0001	0.0005	0.0002	0.0	0.0	0.0	0.0
P15260|cell-envelope	Cell_membrane	0.9966	0.0006	0.0	0.0	0.0002	0.9543	0.0283	0.0001	0.0075	0.0089	0.0
P24347|secreted	Mitochondrion	0.0588	0.0016	0.0108	0.3733	0.423	0.0036	0.0353	0.0697	0.0004	0.0767	0.0055
Q9NWH7|secreted	Nucleus	0.0424	0.6709	0.1305	0.1462	0.0053	0.0348	0.003	0.0002	0.0022	0.0026	0.0042
P35367|cell-envelope	Cell_membrane	0.9956	0.0002	0.0	0.0	0.0006	0.9524	0.0195	0.0001	0.0155	0.0117	0.0001
Q9H2H9|cell-envelope	Cell_membrane	0.9323	0.0001	0.0	0.0	0.0006	0.7752	0.048	0.0	0.0323	0.1436	0.0001
P82251|cell-envelope	Cell_membrane	0.9671	0.0	0.0	0.0	0.0005	0.8564	0.0344	0.0	0.0438	0.0649	0.0
Q9NZP8|secreted	Extracellular	0.0806	0.0004	0.0018	0.5947	0.0212	0.0372	0.1304	0.0	0.016	0.198	0.0005
O15232|secreted	Extracellular	0.0005	0.0	0.0	0.9809	0.0	0.0003	0.0126	0.0	0.0005	0.0056	0.0
Q99784|secreted	Extracellular	0.2388	0.0043	0.0279	0.3044	0.0404	0.0127	0.294	0.0273	0.1158	0.1675	0.0058
Q8TDL5|secreted	Extracellular	0.065	0.001	0.0088	0.6093	0.0185	0.0056	0.3098	0.0036	0.0003	0.0424	0.0007
O60882|secreted	Extracellular	0.0178	0.0005	0.0043	0.6892	0.0078	0.005	0.0724	0.003	0.0005	0.2164	0.0008
Q13325|cell-envelope	Cytoplasm	0.0211	0.2166	0.7302	0.0005	0.0049	0.004	0.0118	0.0013	0.0092	0.018	0.0036
P41595|cell-envelope	Cell_membrane	0.9738	0.0007	0.0	0.0	0.0024	0.8782	0.0483	0.0003	0.016	0.0536	0.0006
O60883|cell-envelope	Cell_membrane	0.9912	0.0001	0.0	0.0001	0.0003	0.9713	0.015	0.0	0.0077	0.0055	0.0
Q9GZU5|secreted	Extracellular	0.2632	0.0006	0.0011	0.6943	0.0029	0.1535	0.1002	0.0	0.0068	0.0403	0.0003
Q6ZMM2|secreted	Extracellular	0.0026	0.0003	0.0006	0.9631	0.0005	0.0032	0.0029	0.0	0.0018	0.0276	0.0
Q9UGM1|cell-envelope	Cell_membrane	0.9952	0.0	0.0	0.0	0.0001	0.9817	0.0101	0.0	0.0028	0.0052	0.0
Q9UBD6|cell-envelope	Cell_membrane	0.9917	0.0	0.0	0.0	0.0001	0.9751	0.0068	0.0	0.0045	0.0137	0.0
Q9UHM6|cell-envelope	Cell_membrane	0.9986	0.0	0.0	0.0	0.0002	0.9861	0.0094	0.0	0.0023	0.002	0.0
Q96A99|secreted	Extracellular	0.0284	0.0007	0.0018	0.9558	0.0033	0.0163	0.0075	0.0	0.0009	0.0136	0.0
O60669|cell-envelope	Cell_membrane	0.983	0.0	0.0	0.0	0.0013	0.9289	0.0233	0.0001	0.0134	0.0329	0.0001
P55107|secreted	Extracellular	0.0067	0.0003	0.0003	0.8878	0.0004	0.0082	0.0626	0.0	0.009	0.0315	0.0
